text	label
水痕犹印石间茅	3
剩喜好音来物外	4
雾影乍随山影薄	3
不得籍除今义死	2
是非多处结交慵	2
一枝不用千金买	3
重系兰舟劝酒频	3
儿在蓝溪祈更苦	1
傍舍孤嫠八十馀	2
南宫向夕景弥清	3
强半年来未得书	2
谁复得閒居	4
仰看前辈益辉光	5
寂无人语纸窗明	3
长桥横截万寻馀	3
一春今夕始开颜	4
苜蓿峰边逢立春	3
三日欢游辞曲水	5
闭户垂帷意已便	3
背却西淙瀑布泉	3
骑竹方迎使君马	3
坐看家贼只吞声	2
愁泪如珠禁不得	1
涕泪满襟君莫怪	1
竹叶舟前客念家	3
却因姊弟争珠凤	3
浄阁虚廊人寂寂	3
此中佳趣无人会	4
生擒六贼脱尘劳	4
空堂赏疏豁	4
多惭画戟里	3
乱离无醉者	2
鶗鴂本因摇落鸣	2
屡舞众人醉	3
山僧应笑游人醉	4
能于山上通来往	3
回识六龙巡幸处	4
昼漏初知夏景长	3
酒盏重阳自不供	5
女爱移男爱	3
时听风抛柏子铃	2
瑞事吾家鸥鹭行	4
无因暂泊鲁阳戈	3
永荐生申寿八千	5
惊觉南窗半梦人	3
说到橙乡便矫情	3
行边寝已疎	3
惆怅东亭风月好	2
秋尽江南亦未寒	5
一庭寒翠蔼空祠	2
一回写著推恩字	3
一琴一剑一杯茶	4
那堪十日内	3
一袈裟里小须弥	3
郊居暂辍簿书劳	3
更向远山山外看	3
闭窗关轿不教知	3
长安十二槐花陌	3
心知吾地广	4
铺松缚竹作清阴	3
水际逢春淑且真	4
朱绂仙郎白雪歌	4
乱世逢人笑口难	2
往来城市拥途观	3
月下不风终是爽	2
杀物求君舌本肥	3
绾结湘娥十二鬟	3
绿阴清韵竹萧然	3
老作禅痴多不肉	3
不用娇容教傅粉	4
称对山前坐竹床	3
愁人无别树	2
苍溪县下嘉陵水	3
听作江船浪隠床	3
思无邪是观诗法	3
骂贼肯教双膝屈	3
元是湖南老将家	3
放在匣中何不鸣	3
乃敢斋祓告孔子	4
轿顶花枝尽闹装	4
蓬壶何幸又重来	4
当日不来高处舞	3
十里香不断	3
忽见石湖山上塔	3
毂击肩摩锦绣堆	4
汉朝三尺草	3
直去长安路八千	2
城南健儿亦英鋭	4
别期渐近不堪闻	2
江海日凄凉	2
芳条绿萼忆来时	4
颇知歌舞无窍凿	4
罗绮香风漾绿波	4
旋风时出地中尘	2
仰看八尺躯	3
莫是后身刘快活	4
身入青云无见日	3
顿著秾蓝酽紫中	3
居然一片荆山玉	3
试与挑灯子细看	3
春晚尤宜听管弦	4
不知天上爱文章	2
勉旃吾子富春秋	3
处处梅花压酒船	4
雨声彻夜响回廊	2
君念东归日	3
更无丽瞩堪娱悦	2
云满跏趺处	3
日日灵心降美祥	5
庭舍凄凉可若何	2
皓月忽从墙角见	4
痴孙护雀雏	4
韩公堆北涧西头	3
幽花犹自擅嘉名	4
雌去雄飞万里天	2
每愧诗无古风调	3
飒爽英姿五尺枪	5
归矣当为苍生谋	3
未见今年句子来	2
吴下张翰岂恋鱼	3
岭头猿叫罢	3
不是刘君同郑老	3
喜君游宦亦天伦	4
不忘君惠常加首	4
野馆重赋思归吟	2
关头自有玉京山	3
问取年华近算丁	3
看尽壁间前后题	3
列宿専城且自娱	3
同驾飞鸿跨九州	4
惆怅无因见范蠡	2
又将此恨醉天涯	1
家人森户外	3
沐浴明年称意身	4
贫中得味如餐蔗	4
庐山东南五老峰	3
矮屋炎天不可居	3
举世共非前濮议	2
要和禅悦味	3
烂熳却愁零落近	1
坏空成住未曾闲	3
依仁台废悲风晚	1
古于生死验交情	3
西湖两岸千株柳	3
懒烧松烛惜飞蛾	3
太虚无实可追寻	3
十里山行杂市声	3
满船书画同明月	4
悬鉴高明鬼亦愁	3
数竿脩竹隔疏帘	3
不得当时一句誇	3
三代读书无寸功	2
雕工易刻慈亲貌	4
晓连星影出	3
也当慈仁寺里来	4
景文今代大苏宾	3
不废西风满院香	4
沧洲荷盖已先枯	3
未嫌满院油头臭	2
野荠花开春欲尽	4
美名畴昔蔼循良	4
天风吹下玉皇家	4
银汉乘槎领得归	3
自笑驱驰亦如月	2
瓮下难寻吏部郎	2
瑰奇擢秀从王屋	4
清韵初调众乐随	4
春愁不破还成醉	2
凛若冰霜节最高	4
爱花无处奈花羞	4
人乐清明三月天	5
福德应临长子宫	5
祇知七日哭秦庭	2
忆在青城炼大丹	3
晓庭还绕折残枝	2
底许事相关	3
菊残犹有傲霜枝	4
幕客参陪亦与荣	5
一种为类太微生	3
识高悬日月	5
子母同眠犹较可	3
已放役夫三万指	3
父子情深苦亦深	3
麝香山下摘新茶	4
岂是天公憎绝艺	2
百足由来死不僵	2
懒就微光更展开	2
春水何长春日短	2
从来岂信愁	2
琥车芝驾俨清秋	2
座中亦有江南客	3
老泪如撒菽	1
明似山光夜月馀	4
暗绿交阴宿露飘	3
七字成诗喜欲狂	5
波面落花相趁走	3
自问老身骑马出	3
簪花拜舞笑牵衣	4
身到黄龙山几度	3
凄风苦雨又黄昏	1
春风蘋藻慈湖上	3
相逢终有道分离	2
今岁阳生宿店家	3
二梁双黛点东西	4
鹭过还教转寂寥	1
断知不作西山饿	3
谁能辛苦运河里	2
茸毡帐下玉杯宽	4
莫嫌轻薄但知著	3
不笑春风却笑冬	3
欲向丹房供洒扫	3
夜深飘损满庭梅	2
神骓赠罢赠头颅	3
未应一等成摇落	2
肯为闲人万里来	2
秋后渐稀霜后少	2
东方七宿应苍龙	3
秋风江海未閒身	2
湖山偕隐傲东坡	5
往往相为嗟怨声	2
久晴政为收蚕麦	4
店荒无壁可追寻	2
身轻婚嫁毕	3
龙腰鹤背谩徘徊	3
穿花戏水两幽禽	4
延禧骈祉春长在	5
朝云暮雨山头宅	3
州民岁岁与招魂	3
浪说閒居爱重九	4
欲问梅花乞一枝	3
寿樽馀沥到朋簪	4
投装野寺爱幽栖	4
庞公上冢回	3
老觉人间足畏涂	2
月淡梧桐雨后天	3
但见美如西子舌	4
恐有悲怀触北堂	1
故作老丞身不避	2
谁肯投身入穽中	2
何幸圣时瞻盛举	4
神明佳政蔼馀杭	4
想岸乌纱对奕秋	3
烈日如焚正藴隆	2
黄花笑逐臣	5
圣祖三才是首君	5
一岁何堪五女殇	2
榆荚抛钱柳展眉	4
时教张补撰宫词	4
四代司空倚世劳	3
前夜梦回如得见	3
柿红萱草立金幢	4
终日不离尘土间	2
长日不知山路遥	4
怪底春空态度新	4
涧阿小筑雅堪称	4
谁知岭下新来样	3
三友翛然奈岁寒	3
喜见太平无事时	5
丝翠最宜经宿雨	4
只载蓑衣不载家	3
过时自合飘零去	3
冷蕊萧疎蝶懒飞	2
暖翠晴岚只满空	4
一花两花春信回	3
飞去飞来燕有情	4
使节纷纷下禁中	3
不须追咎为书契	3
自把玉钗敲砌竹	3
我忍空肠谋换酒	2
春到晴时物物佳	4
史女荣当执笔权	4
未怪长青与愿违	3
白云堆絮拥青尖	3
简册林中老蠹鱼	3
邑居官寺两凄清	2
凌波尘袜恐非真	3
寿筵高敞奏箫韶	4
月地云阶漫一樽	3
夜来梦到宣麻处	3
唐室无臣覆手移	2
山云吞吐翠微中	3
但泣金书奈尔何	2
不愧当年产禄诛	4
远寄云间庆寿筵	4
三更燃火饭僧家	3
空染尘埃半世缘	2
只愁畏垒无尸祝	2
绝喜先生世累轻	5
人家蚕老樱桃过	4
池边数本无消息	2
葱葱佳气拂云袍	5
板桥春暗树无花	2
上国归来岁月深	2
连昌尚有花临砌	3
不知年老识便宜	4
儿曹未信儒冠误	2
为客愁多在九秋	2
正月晴和风气新	4
春来几度送华辀	3
锦箨离离乡触藩	3
坐中索起时被肘	3
瑞兆农祥斗建寅	5
天教李令心如日	4
归路风帆任渺然	2
等闲为雨出山来	4
季路三都不尽隳	2
忽梦行军太行路	3
苦将乳鼠誇为瑞	3
山光云影共熹微	3
女子从来耻自媒	3
理一由来分则殊	3
草木欣欣亦向荣	4
青山斜不断	3
始知先甲是农黄	3
开径何须望三益	3
笑语渐高无约束	4
无人解合续弦胶	3
滟滟芙蓉陂	4
风漂罗剎有还时	4
放出金莲长不谢	4
行遍人间病不禁	2
劲酒难逢醒者尝	3
司花好事相邀勒	4
短褐诗人瘦十分	2
将老鬓毛秋著木	1
他时蹇跛纵行得	2
内家教乐醉春妍	4
津桥残月晓沈沈	2
请俸坐曹食粱肉	3
恐负隆冬蜡祭人	3
草舍无灯愁未入	2
莫向朱门附丽人	2
李树已僵生意苦	1
山似樊姬拥髻鬟	4
今年春日得春衣	4
且伴幽窗读楚辞	3
豪家欢赏到春残	5
笑杀平原楼上人	2
谁为宣城故人说	2
睡思乍来还乍去	3
已将春色入关来	4
爱山骑马入山来	4
花伴成龙竹	4
鸣窗更听芭蕉雨	2
有杞菊姑安甫里	3
但愿千年更万岁	3
阴晴天色知何似	3
蜡房仰卧万花枝	4
种竹主人今白发	3
不随当世师章句	3
越客孤舟欲榜歌	2
从今便是家山月	3
风攲乌帽送轻寒	2
二十年前不系身	3
结伴还乡有成约	3
首辟萱堂上寿卮	5
仅得守门闾	2
十月早梅和雪看	3
采诗良耜庆农收	5
袖里清诗句琢冰	3
古往今来只如此	2
人间惟有老难瞒	3
却似女儿含泪眼	2
自古楚人词最好	4
南华一卷磬声中	3
画在霜纨更好看	4
都被斜阳拈出来	4
辛苦移家为竹林	3
杨柳青青渡水人	3
新年共上万年杯	4
老怯危桥泥没膝	2
空濛潋滟一窗间	4
岩花涧草西林路	3
浮生共是北邙尘	1
茅屋一间无处觅	2
壁下一蛩终日鸣	3
斋僧不论圣和凡	3
儿女不难弃	3
旧日催诗元要雨	3
若向池边见鸿雁	3
白头老尹重来宿	3
留滞江南又一年	2
花月楼台近九衢	4
相君时独汎	3
闻在青溪浴大丹	3
不厌田间水拍沟	3
管取花房二尺围	3
鸡犬何修得上天	1
池上笙歌寂不闻	2
天南春暖鹤飞高	4
丛霄乍喜瑞霞开	5
始知东里解言天	4
石林逋客未眠时	2
骨如枯竹面如灰	2
饥鼠相追坏壁中	3
留下可怜将不去	1
春寒偏勒牡丹迟	2
湘山潇水愁无度	1
春到淮南得几分	3
饮饯五溪春	4
它年妙斡洪钧手	4
画舫行迟不用催	3
旧贫今更甚	1
九秩巍巍享寿卮	4
历尾无馀日	3
菜肚老子禅已饱	3
近来无涝恰三年	4
冠盖相望催入相	4
西风吹泪赴江湄	1
一枝能著两般花	3
拟拨残书出郭行	2
愁杀小臣心	1
暮云楼阁古今情	3
瘦却梨花一片云	2
向来古木摧为柴	2
皇家庆祚与天长	5
人间惟有鼠拖肠	2
不似崇高富贵身	3
绛幕何妨行缓缓	3
石路树阴三十里	3
荷叶齐鸣雨一池	3
江上多嘉客	4
影上酥花峭	4
拂晓文书已罢休	3
可是馿蹄复马蹄	2
花中气节最高坚	3
风流日日事重重	4
剧美温馨逞瑰媚	4
不是生情薄桃李	3
飒飒先飞梁上尘	3
日出朝葵千簇金	4
凭仗双鱼致我词	3
怡云未至有人传	4
西征君子化为猿	3
龙门百尺若荣登	4
人生不得如松树	3
何限出门向西笑	4
却披诗卷散闲愁	2
黑云载雨泻长空	3
舂粳炊饭供游僧	4
仓卒只从山半住	2
騃紫痴红略万枝	3
莫愁留滞太史公	3
幽人元自有家风	3
瓯闽佛法半生灭	3
晋人谬谓圣忘情	3
昨夜分明闻折声	3
伤心豺虎泪如泔	1
应与一年同	3
碧油煎出嫩黄深	4
芥子须弥我独知	4
繐帐浑如旧	3
春红始谢又秋红	3
东流亦不闲	3
太平处处是优场	4
犹胜横根引出栏	3
穷檐稳稳好巢成	3
麟趾振振未足誇	4
仁泽但令民共乐	5
可是尊前第二人	3
老人脾病难随汝	2
元丰天子照奸回	3
欲识舂陵培植意	3
清露花翁浣莫迟	3
隆凖何心恋故乡	2
忽传三秀向秋荣	5
终日看山终日好	4
路傍乔木日凋疎	2
细雨作寒晴便暖	4
西寺衲僧并食叶	3
尘缨忽解诚堪喜	5
偏将死苦教人间	2
小诗聊寓千秋意	3
愁人此际肠须断	1
不但无愁病亦无	4
秋日当阶柿叶阴	3
幕下郎官安稳无	3
如何产此物	3
出门无路水交流	2
龙天鉴在兹	3
草奏直须穷利病	3
但笑红霞映池面	4
升沈一付六如梦	4
伟兆先时协寿房	4
重裘暖帽宽毡履	4
主人何处去	3
晚雪漫漫没兔罝	2
出胯曾无怨一言	4
借问城南老居士	3
年老身閒不读书	2
江风吹竹是伦伶	4
如今歌舞更能诗	4
绝怜疎雨微云里	3
晴天镜里雪毰毸	3
未便无人续汉书	4
手撚菊花都是泪	1
盆池万点浮萍草	2
只忧场上芽生稻	2
归去不成家	2
若教恨魄皆能化	3
王孙见事一何迟	3
尽是庐山佳绝处	5
凄凉百年事	2
欣欣巳相向	4
红紫纷纷不复栽	2
佃氓输课稍逡巡	2
眼穿当落日	2
伤心寄语阮司马	1
桑柘半空蚕事了	4
依依祇似去年心	1
故应分喜到耕桑	4
知君死抱济时心	2
花柳多情殿阁春	4
春傍梅梢瘦处回	3
四海知名李白狂	3
能令嘉客少留连	4
祷庙祈神望岁穰	4
云间比翼多	4
今日开堂宣妙法	4
华发寻春喜见梅	4
千门采拾遘良辰	5
齐望綵楼呼万岁	5
食之不老者何人	3
自卸馿鞍古店前	2
煮酒青梅寒食过	3
报复念头差	2
怪来呜咽已千秋	1
故应用尔作戈矛	4
秦地少年多酿酒	3
拂子崔嵬拄杖横	3
藉草千场醉	4
如何西笑拈花去	2
向蜀还秦计未成	3
独倚柴门月中立	3
三元凤历当春始	4
春晚分题喜共窗	5
杖策无言独倚关	2
不曾嚼蜡视横陈	4
照丛菊靥万黄金	4
鹤声断处忽琴声	3
碌碌红尘三十年	3
银蒜钩帘宛地垂	3
三嗅馨香每叹嗟	2
湛露浓恩宴喜开	5
爵邑恩荣盛	4
孟子两言无识者	2
凤池坊北好抽帆	4
递赏名园只似家	3
欣闻赐额还	4
赏音歌者俱头白	2
真花既不能长艳	3
新醅泼蚁绿溶溶	4
于今老学谁	3
模写真容本陆玑	3
贺监荷花空自开	2
朝来都白尽	2
檀心已作龙涎吐	4
如今归梦休为蝶	2
菌蠢猫头不足论	3
秋江渺渺水空波	3
清风养物一何长	3
即今不足何时足	3
似为东皇传好语	4
今年春事底匆匆	2
今年真欲甑生尘	2
珍重主人将好手	4
敢向他人更乞怜	1
芳晨华月临春阁	4
舍车跨马喜新晴	5
登坛一日冠羣雄	4
慇勤且莫相回避	4
水边闲坐一绳床	3
一钩斜月上花枝	4
惟有霜前花	3
我却喜晴来	3
旁人笑我背时好	3
南北今年几战场	2
万里云烟腰带鞓	4
枉向他州说岁丰	2
卧入江南第一州	3
云惹低空不更飞	3
小虫催女献功裘	4
龙昌寺底开山路	3
月斜偶见一横枝	3
夜深宫禁有谁来	3
碧油幢下捧新诗	3
牛酪何人为汝谋	2
共说髫时花底乐	4
卧听风荷受雨声	3
剖击嗟无咎单篇	2
愧无一缕破双团	2
千蛙鸣噪污池水	2
收拾禅心侍镜台	3
君家牡丹今盛开	3
骑马又空还	2
君王忍冷立风廊	3
瓜代得贤人尚喜	4
东斋孤月冷凄凄	1
意熟辞陈未足云	3
富贵元知与祸邻	2
老恋君轩不自由	3
知是谢杨儿	3
善书善画古来希	4
沁痕犹有泪臙脂	2
剩看南枝一度开	4
禁殿迎祥启凤闱	5
含箨新梢玉版抽	4
月在清湘洲渚寒	2
竞渡深悲千载冤	1
飞盖共徘徊	3
老来感旧多凄怆	1
到我住庵无此瑞	3
一片雪从天际来	3
含溪嚼茶坐盘石	3
六路从容指顾间	3
燃虎焚香达九衢	4
萧萧庭菊两三枝	2
沉思情延伫	4
色声谁是独完人	3
风絮飞飞去不休	2
文章恨不见文园	2
清时有味是无能	4
扇剪青绡秋水光	4
平生精爽皋夔内	3
更当淑景承慈煦	5
岂遭乾闼婆	3
嶙峋犹得赐佳名	4
只有周南太史公	4
友爱言无间	3
半篙寒碧秋垂钓	3
莫作忠州刺史看	4
十二楼开八面窗	3
烦君试问桥东寺	3
长安何日到	2
红膏妒雪肤	4
禁苑又经人物散	2
莫问会稽山外事	3
归桡带明月	3
闻彼梦熊犹未兆	3
只恐桃花也自寒	2
意虑曾无分寸私	3
却被人疑似白头	2
并刀昨夜匣中鸣	3
董生今日窥园圃	3
守风端坐恰乘除	3
危红和露落	4
水满横塘雨过时	3
汉庭射策待方闻	3
诸老云台上	3
蜀鞭虽紫多轻脆	4
彩薄朱栏画未能	2
若向湖滨属佳句	3
黄犊归来莎草阔	3
衰病经旬一笑无	4
祇应闲过商颜老	2
芳草多情栁亦愁	2
函丈论文仆屡更	3
知在台边望不见	3
千日千程不厌行	3
相思不相见	3
易水咽无声	2
洛阳花雪梦随君	2
鸾声窈眇管参差	4
双根古木接枝垂	3
丹亡鼎在世徒悲	1
井桐已复不禁吹	3
一夜雨声能几许	3
资善新开列近臣	5
满树狂风满树花	4
洗来疏净见前峰	4
已觉新春在眼中	4
画师应见乱离前	2
应笑穷官送督邮	3
门户无人持	2
傍人错羡此翁高	3
窗有蛛丝径有苔	2
谁令岩窦有高下	3
晚日照盘风露香	4
白白红红各一家	4
细浪轻风催晚醉	4
眉飞色舞到三更	5
连章天上乞身闲	3
退之著论差伤早	2
幸有清溪明似镜	4
从古忠贤困佞邪	3
万古骚人呕肺肝	3
秀爽盘空翠不收	4
旋买渔舠学放纶	3
开尽荼梅尚未归	4
归舟满载斜阳返	3
飞仙急过无真赏	4
山色未教晴日染	4
送我殷勤酒满卮	2
对景适然发清啸	4
策杖驰山驿	3
惟是蓑衣伴钓竿	3
道人风骨自轩轩	4
髣髴瑶姬拥仗来	3
绰约林间早占春	4
半出诸峰越样青	4
玉面耶溪女	4
谁与停杯一问之	3
清蝉晚噪碧云深	3
一处亭台酒一巡	3
爱山分席坐松阴	4
心与梅花一处清	4
而今忆得在山家	2
上巳清明同一日	3
循环久已见天机	3
左缭孤城转古墟	3
昨夜南风浪如屋	3
四时终日面孱颜	4
俳谐怒骂岂宜时	3
震雷惊落奸邪胆	4
一丝暮雨一声鸠	2
瑞香风动翠罗裳	4
仲秋四日雁横天	3
夜哭绕秋云	2
既爱山林更爱官	3
渚西佳丽旧层层	3
鸿鹄自高翔	3
遇著春风尽向东	5
强来出口促衣裘	2
院里安闲总不知	3
隔林迢递见梅花	2
彻底孤忠抱至寃	2
斩新今日试题诗	3
沽酒垆边人若市	3
犹说新丰强自寛	2
月出渡头零落云	3
水心楼殿半斜阳	3
年来穷谪尚耽书	2
风波岂不赊	2
临老何人与唱歌	4
惆怅暮春风雨暗	2
千古同归一梦中	3
旧闻我里子张子	3
羞惭婿负薪	3
素练宽裁白社衣	3
得及翁年也乐哉	5
除听好语耳常聋	2
溪明望行炬	3
教汝偷寒送暖来	3
只欲稼轩一题品	3
才圆又缺几消磨	2
也无何虑与何思	3
履道林亭勿自轻	3
乡路音信断	2
觌面须臾万箭攒	3
挈伴拖桡浅水滩	3
晓鉴鸾窥翠扫空	4
送客停山步	3
日色隠孤戍	3
闲遣词臣进小诗	3
络纬啼时无妇惊	2
生憎鸿雁入关飞	2
便使柳肥终解舞	3
从来有感君皆哭	2
但忧无蟹有监州	3
肠断新裁锦一方	2
开编读到安仁传	3
休嘉最易生安逸	5
老至浑亡旧所经	2
朝来飞雨暮行云	3
惭愧严公旧钓台	2
只为从前有羡馀	3
羽扇笻枝上钓船	3
颜生应笑下雌黄	3
恐有痴情似米颠	3
不识君王到老时	2
天地沉沉夜泝舟	2
当窗山隔一重江	3
永日不可暮	1
惭愧篙师戒马当	2
两仆篮舆自有辉	4
兔葵今日到残春	2
今岁新添十五竿	3
只为慈亲乐故乡	4
风雨梨花寒食过	2
御沟何恨笑吞声	3
满炉葑火浑家暖	4
内中书法人间别	3
相庆纷纷缘底事	3
却遣游丝取蕊来	3
岂为千钟下钓台	4
酸心今别子	2
娇生娇养娇性情	3
忧勤未感思贤梦	2
梦回残月在	2
故人合在潇湘见	3
略似黄亭到紫溪	3
镜里韶华叹易徂	2
安用万头羊	3
集贤庭畔依依柳	4
一颗明珠入掌新	5
古来才命两相妨	2
永隆徽序耀层闱	5
应怪辛勤营一饱	3
若学多情寻往事	3
入鸥同一波	3
无情最是东风恶	1
白马如云向西北	3
冲融和气徧干门	4
夫君太恃西垣贵	3
病躯剩喜即新秋	2
非无时与才	2
我是老翁听不畏	3
朵朵清明涕泪中	4
二十三年感百忧	2
只向街头旋乞钱	2
读尽世间书万巻	3
竹西歌吹荻花秋	3
一曲琵琶残月落	2
碧荑红缕今何在	2
焉用外人知	3
一宵瓜地听乌啼	1
稍凈天街一尺尘	4
鹤睡觉时风露下	3
诚斋奄有三三径	3
吾衰中道废	2
一日恩流四百州	5
南枝暗就江头发	3
翠华东幸缔和盟	4
天瑞穰穰君泽美	5
喜见新苞照眼黄	4
良媒未必胜红绡	3
老人何用许悲煎	2
插向重莲衣袖中	4
叶露悬光可数尘	3
不忧风雨不忧贫	3
野寺寻花春已迟	2
